filename,ssim,psnr,status
EES0429218__X1E__Y06.jpg,0.917520,28.544858,ok
EES0429218__X2D__Y3F.jpg,0.896653,26.623117,ok
EES0429218__X30__Y06.jpg,0.884505,24.755397,ok
EES0429218__X36__Y2D.jpg,0.858526,22.704421,ok
EES0429218__X36__Y39.jpg,0.859421,23.753935,ok
EES0429218__X39__Y21.jpg,0.803014,22.156149,ok
EES0429218__X39__Y30.jpg,0.854510,24.104731,ok
EES0429218__X39__Y39.jpg,0.871972,24.157727,ok
EES0429218__X3C__Y1E.jpg,0.823532,22.987903,ok
EES0429218__X3C__Y21.jpg,0.839305,23.249947,ok
EES0429218__X3F__Y2A.jpg,0.830376,22.717884,ok
EES0429218__X3F__Y30.jpg,0.905558,26.228545,ok
EES0429218__X3F__Y33.jpg,0.886527,24.915107,ok
EES0429218__X42__Y1B.jpg,0.814991,22.311909,ok
EES0429218__X42__Y24.jpg,0.871578,24.050892,ok
EES0429218__X42__Y27.jpg,0.842163,24.451841,ok
EES0429219__X12__Y18.jpg,0.838016,23.114237,ok
EES0429219__X27__Y06.jpg,0.883837,24.177723,ok
EES0429219__X30__Y09.jpg,0.908215,26.318489,ok
EES0429219__X30__Y0C.jpg,0.885093,24.147915,ok
EES0429219__X3F__Y12.jpg,0.886835,23.307095,ok
EES0429219__X45__Y27.jpg,0.902945,24.688712,ok
EES0429221__X18__Y39.jpg,0.802867,23.625649,ok
EES0429221__X1B__Y0C.jpg,0.804333,22.358107,ok
EES0429221__X1E__Y09.jpg,0.893559,23.588777,ok
EES0429221__X2A__Y06.jpg,0.893628,25.564651,ok
EES0429221__X2D__Y06.jpg,0.923970,28.318206,ok
EES0429221__X36__Y3C.jpg,0.886396,24.737586,ok
EES0429224__X15__Y21.jpg,0.850821,23.151706,ok
EES0429224__X15__Y27.jpg,0.871199,23.653712,ok
EES0429224__X18__Y18.jpg,0.806868,22.305933,ok
EES0429224__X18__Y21.jpg,0.861928,23.278061,ok
EES0429224__X18__Y2A.jpg,0.767425,21.803065,ok
EES0429224__X1B__Y0C.jpg,0.938698,37.818673,ok
EES0429224__X1E__Y30.jpg,0.847449,23.146234,ok
EES0429224__X21__Y36.jpg,0.845881,22.857608,ok
EES0429224__X27__Y15.jpg,0.813819,22.288350,ok
EES0429224__X33__Y09.jpg,0.908810,25.576794,ok
EES0429224__X39__Y12.jpg,0.808303,22.078883,ok
EES0429224__X45__Y2D.jpg,0.868092,22.765786,ok
EES0429224__X48__Y24.jpg,0.938223,32.959335,ok
EES0429224__X48__Y27.jpg,0.935355,30.967327,ok
EES0429226__X12__Y36.jpg,0.880210,24.561249,ok
EES0429226__X15__Y33.jpg,0.849727,23.587338,ok
EES0429226__X15__Y39.jpg,0.878784,24.214351,ok
EES0429226__X18__Y33.jpg,0.823676,22.485026,ok
EES0429226__X18__Y39.jpg,0.861012,22.697704,ok
EES0429226__X1B__Y3F.jpg,0.924492,31.397633,ok
EES0429226__X1E__Y3F.jpg,0.876598,23.925399,ok
EES0429226__X2A__Y3C.jpg,0.817656,22.655103,ok
EES0429226__X36__Y0C.jpg,0.917234,29.899772,ok
EES0429226__X36__Y39.jpg,0.876959,29.962738,ok
EES0429226__X39__Y0F.jpg,0.914523,26.925225,ok
EES0429226__X39__Y36.jpg,0.829799,22.692334,ok
EES0429226__X3C__Y33.jpg,0.909290,29.559403,ok
EES0429226__X3F__Y1B.jpg,0.834686,22.439342,ok
EES0429226__X3F__Y2A.jpg,0.824274,23.447735,ok
EES0429226__X3F__Y2D.jpg,0.880581,24.832369,ok
EES0429226__X48__Y24.jpg,0.905342,26.042655,ok
