filename,ssim,psnr,status
EES0429210__X15__Y12.jpg,0.631207,12.113316,ok
EES0429210__X15__Y18.jpg,0.496788,10.113184,ok
EES0429210__X15__Y1B.jpg,0.528479,10.504734,ok
EES0429210__X15__Y21.jpg,0.529811,11.311367,ok
EES0429210__X15__Y27.jpg,0.499320,10.590691,ok
EES0429210__X15__Y30.jpg,0.537543,11.126825,ok
EES0429210__X15__Y33.jpg,0.806977,15.666195,ok
EES0429210__X15__Y36.jpg,0.623332,11.828849,ok
EES0429210__X18__Y0F.jpg,0.717855,13.592495,ok
EES0429210__X18__Y1E.jpg,0.545620,11.211540,ok
EES0429210__X18__Y21.jpg,0.546647,10.999605,ok
EES0429210__X18__Y33.jpg,0.588701,12.012093,ok
EES0429210__X18__Y36.jpg,0.792919,15.066230,ok
EES0429210__X18__Y39.jpg,0.903580,19.784197,ok
EES0429210__X1B__Y0C.jpg,0.667560,12.758851,ok
EES0429210__X1B__Y36.jpg,0.544914,11.596869,ok
EES0429210__X1B__Y39.jpg,0.609942,12.106177,ok
EES0429210__X1E__Y09.jpg,0.833708,16.021855,ok
EES0429210__X1E__Y33.jpg,0.483582,10.639322,ok
EES0429210__X1E__Y3C.jpg,0.785184,14.694770,ok
EES0429210__X21__Y3C.jpg,0.619755,12.018761,ok
EES0429210__X24__Y3F.jpg,0.923298,20.327390,ok
EES0429210__X27__Y3F.jpg,0.752319,13.837698,ok
EES0429210__X2A__Y09.jpg,0.566772,11.184135,ok
EES0429210__X2A__Y3F.jpg,0.586121,11.783885,ok
EES0429210__X2D__Y3C.jpg,0.706756,13.898306,ok
EES0429210__X2D__Y3F.jpg,0.639122,12.600840,ok
EES0429210__X30__Y09.jpg,0.930688,20.269468,ok
EES0429210__X30__Y3C.jpg,0.714814,13.958337,ok
EES0429210__X36__Y33.jpg,0.693538,14.099581,ok
EES0429210__X36__Y36.jpg,0.698711,13.848365,ok
EES0429210__X36__Y39.jpg,0.789775,15.468683,ok
EES0429210__X39__Y36.jpg,0.769444,14.677043,ok
EES0429210__X39__Y39.jpg,0.724089,13.945673,ok
EES0429210__X3C__Y2A.jpg,0.732884,14.829087,ok
EES0429210__X3F__Y30.jpg,0.863666,18.239188,ok
EES0429210__X42__Y21.jpg,0.667109,12.494911,ok
EES0429210__X42__Y2A.jpg,0.827384,16.326981,ok
EES0429211__X0C__Y12.jpg,0.904291,19.813515,ok
EES0429211__X0C__Y1E.jpg,0.747442,14.373091,ok
EES0429211__X0F__Y18.jpg,0.695524,14.412834,ok
EES0429211__X0F__Y1B.jpg,0.763290,15.067556,ok
EES0429211__X0F__Y24.jpg,0.731319,16.320427,ok
EES0429211__X0F__Y27.jpg,0.749311,15.879138,ok
EES0429211__X12__Y0F.jpg,0.919351,20.104790,ok
EES0429211__X12__Y2D.jpg,0.745406,16.098648,ok
EES0429211__X12__Y33.jpg,0.887618,19.726325,ok
EES0429211__X15__Y0C.jpg,0.747010,14.888002,ok
EES0429211__X15__Y36.jpg,0.852962,17.653846,ok
EES0429211__X18__Y06.jpg,0.859614,17.930808,ok
EES0429211__X18__Y36.jpg,0.860306,18.864397,ok
EES0429211__X18__Y39.jpg,0.807010,15.819029,ok
EES0429211__X1B__Y3C.jpg,0.785363,15.684675,ok
EES0429211__X1E__Y03.jpg,0.884481,18.337197,ok
EES0429211__X1E__Y39.jpg,0.815268,16.932851,ok
EES0429211__X27__Y3C.jpg,0.737422,15.652035,ok
EES0429211__X27__Y3F.jpg,0.926822,20.014896,ok
EES0429211__X2A__Y3C.jpg,0.747892,13.908773,ok
EES0429211__X2A__Y3F.jpg,0.894907,18.853507,ok
EES0429211__X30__Y3C.jpg,0.767847,14.499295,ok
EES0429211__X33__Y03.jpg,0.825792,17.039172,ok
EES0429211__X36__Y03.jpg,0.887392,18.823729,ok
EES0429211__X36__Y39.jpg,0.655688,13.139619,ok
EES0429211__X39__Y06.jpg,0.775535,15.245079,ok
EES0429211__X39__Y39.jpg,0.881227,19.041928,ok
EES0429211__X3C__Y36.jpg,0.847239,16.177215,ok
EES0429211__X3F__Y33.jpg,0.878921,19.137553,ok
EES0429211__X42__Y0F.jpg,0.861334,18.734881,ok
EES0429211__X42__Y30.jpg,0.873982,18.629236,ok
EES0429211__X45__Y15.jpg,0.744424,15.819445,ok
EES0429211__X45__Y2A.jpg,0.882693,19.581446,ok
EES0429212__X0F__Y1E.jpg,0.896658,20.696634,ok
EES0429212__X12__Y12.jpg,0.699531,13.114724,ok
EES0429212__X12__Y18.jpg,0.656119,12.142359,ok
EES0429212__X12__Y1B.jpg,0.650720,12.656598,ok
EES0429212__X12__Y1E.jpg,0.906797,19.068190,ok
EES0429212__X12__Y21.jpg,0.679141,12.341220,ok
EES0429212__X12__Y24.jpg,0.772620,14.652272,ok
EES0429212__X12__Y2A.jpg,0.842143,16.499685,ok
EES0429212__X15__Y12.jpg,0.749777,13.813884,ok
EES0429212__X15__Y15.jpg,0.639722,11.870665,ok
EES0429212__X15__Y18.jpg,0.695400,13.170502,ok
EES0429212__X15__Y1B.jpg,0.612076,12.107844,ok
EES0429212__X15__Y21.jpg,0.685579,13.249876,ok
EES0429212__X15__Y24.jpg,0.519265,10.710798,ok
EES0429212__X15__Y27.jpg,0.589816,11.499118,ok
EES0429212__X15__Y2A.jpg,0.840817,16.286526,ok
EES0429212__X15__Y33.jpg,0.649192,12.681486,ok
EES0429212__X18__Y0C.jpg,0.672497,12.583749,ok
EES0429212__X18__Y12.jpg,0.752334,14.095675,ok
EES0429212__X18__Y18.jpg,0.621734,11.843185,ok
EES0429212__X18__Y1B.jpg,0.687591,12.662875,ok
EES0429212__X18__Y24.jpg,0.765205,15.322114,ok
EES0429212__X1B__Y09.jpg,0.680007,13.562444,ok
EES0429212__X1B__Y0F.jpg,0.637702,12.271645,ok
EES0429212__X1B__Y12.jpg,0.789730,15.404086,ok
EES0429212__X1B__Y15.jpg,0.747026,14.174351,ok
EES0429212__X1B__Y1B.jpg,0.674598,12.784161,ok
EES0429212__X1B__Y1E.jpg,0.728611,14.411713,ok
EES0429212__X1B__Y21.jpg,0.821226,15.336369,ok
EES0429212__X1B__Y24.jpg,0.785711,15.310474,ok
EES0429212__X1E__Y24.jpg,0.749901,13.977892,ok
EES0429212__X1E__Y2D.jpg,0.594252,11.818020,ok
EES0429212__X1E__Y30.jpg,0.648320,12.289858,ok
EES0429212__X1E__Y33.jpg,0.791596,15.822902,ok
EES0429212__X1E__Y36.jpg,0.777628,15.560073,ok
EES0429212__X21__Y06.jpg,0.614243,12.363491,ok
EES0429212__X24__Y2A.jpg,0.733411,14.087681,ok
EES0429212__X24__Y2D.jpg,0.711496,12.898146,ok
EES0429212__X24__Y30.jpg,0.697826,13.301039,ok
EES0429212__X27__Y21.jpg,0.586157,11.677068,ok
EES0429212__X27__Y2A.jpg,0.633024,12.226983,ok
EES0429212__X27__Y2D.jpg,0.611325,12.173481,ok
EES0429212__X2A__Y2D.jpg,0.722321,14.064673,ok
EES0429212__X2D__Y2A.jpg,0.781360,15.780898,ok
EES0429212__X2D__Y30.jpg,0.681384,13.629052,ok
EES0429212__X30__Y24.jpg,0.676278,12.746644,ok
EES0429212__X30__Y33.jpg,0.714088,13.621428,ok
EES0429212__X30__Y36.jpg,0.534135,10.816673,ok
EES0429212__X30__Y39.jpg,0.699082,12.887273,ok
EES0429212__X33__Y24.jpg,0.818686,15.596187,ok
EES0429212__X33__Y2D.jpg,0.700685,12.793200,ok
EES0429212__X33__Y33.jpg,0.665238,12.380507,ok
EES0429212__X33__Y39.jpg,0.735849,14.374391,ok
EES0429212__X33__Y3C.jpg,0.686324,13.387181,ok
EES0429212__X36__Y18.jpg,0.786704,15.635835,ok
EES0429212__X36__Y21.jpg,0.681842,13.060192,ok
EES0429212__X36__Y24.jpg,0.800395,16.687843,ok
EES0429212__X36__Y27.jpg,0.599130,12.175422,ok
EES0429212__X36__Y2A.jpg,0.606811,12.267219,ok
EES0429212__X36__Y30.jpg,0.751272,14.869200,ok
EES0429212__X36__Y33.jpg,0.561519,12.288060,ok
EES0429212__X36__Y36.jpg,0.674971,13.256191,ok
EES0429212__X36__Y39.jpg,0.720879,14.293728,ok
EES0429212__X36__Y3C.jpg,0.918512,21.163660,ok
EES0429212__X39__Y24.jpg,0.673359,12.936526,ok
EES0429212__X39__Y27.jpg,0.677865,12.659265,ok
EES0429212__X39__Y30.jpg,0.762155,14.340973,ok
EES0429212__X3C__Y33.jpg,0.576296,11.774095,ok
EES0429212__X3F__Y30.jpg,0.643977,12.639479,ok
EES0429212__X3F__Y33.jpg,0.458542,10.075125,ok
EES0429212__X45__Y2A.jpg,0.847463,17.366162,ok
EES0429212__X45__Y2D.jpg,0.934024,21.440328,ok
EES0429213__X18__Y1E.jpg,0.789190,16.238464,ok
EES0429213__X24__Y0C.jpg,0.736101,14.055215,ok
EES0429213__X27__Y03.jpg,0.810702,16.250678,ok
