filename,ssim,psnr,status
EHG0494892__X3F__Y12.jpg,0.931034,26.412936,ok
EHG0494892__X3F__Y15.jpg,0.828263,24.577675,ok
EHG0494892__X3F__Y36.jpg,0.796093,22.222813,ok
EHG0494892__X42__Y12.jpg,0.848171,24.979156,ok
EHG0494892__X42__Y15.jpg,0.887001,28.854021,ok
EHG0494892__X42__Y18.jpg,0.945300,36.688220,ok
EHG0494892__X42__Y1B.jpg,0.856211,26.764594,ok
EHG0494892__X42__Y1E.jpg,0.830899,22.600138,ok
EHG0494892__X42__Y2D.jpg,0.790607,22.547286,ok
EHG0494892__X42__Y30.jpg,0.812590,24.740867,ok
EHG0494892__X42__Y33.jpg,0.892395,27.892051,ok
EHG0494892__X45__Y15.jpg,0.895342,27.404260,ok
EHG0494892__X45__Y18.jpg,0.929675,32.831731,ok
EHG0494892__X45__Y1E.jpg,0.946135,36.665457,ok
EHG0494892__X45__Y21.jpg,0.941132,37.851385,ok
EHG0494892__X45__Y24.jpg,0.940494,33.602879,ok
EHG0494892__X45__Y27.jpg,0.942578,38.302363,ok
EHG0494892__X45__Y2A.jpg,0.951144,38.589513,ok
EHG0494892__X45__Y2D.jpg,0.878361,26.128541,ok
EHG0494892__X45__Y30.jpg,0.907151,30.060131,ok
EHG0494892__X45__Y33.jpg,0.929293,31.893062,ok
EHG0494896__X03__Y15.jpg,0.942047,31.627606,ok
EHG0494896__X03__Y18.jpg,0.898347,30.981414,ok
EHG0494896__X03__Y1B.jpg,0.894114,28.082678,ok
EHG0494896__X03__Y2A.jpg,0.781867,25.535045,ok
EHG0494896__X03__Y2D.jpg,0.778186,25.025764,ok
EHG0494896__X03__Y30.jpg,0.872288,27.729174,ok
EHG0494896__X03__Y33.jpg,0.879464,29.615774,ok
EHG0494896__X06__Y0F.jpg,0.912963,26.663857,ok
EHG0494896__X06__Y12.jpg,0.898937,29.017642,ok
EHG0494896__X06__Y15.jpg,0.753218,22.916060,ok
EHG0494896__X06__Y30.jpg,0.829585,25.715843,ok
EHG0494896__X06__Y33.jpg,0.757580,23.966883,ok
EHG0494896__X06__Y36.jpg,0.873645,26.552856,ok
EHG0494896__X09__Y0F.jpg,0.865976,23.880927,ok
EHG0494896__X09__Y36.jpg,0.779739,22.436975,ok
EHG0494896__X09__Y39.jpg,0.840039,23.118462,ok
EHG0494896__X0C__Y0C.jpg,0.899199,25.077501,ok
EHG0494896__X0C__Y3C.jpg,0.855329,22.573278,ok
EHG0494896__X0F__Y09.jpg,0.897647,29.218070,ok
EHG0494896__X0F__Y3F.jpg,0.840545,24.092400,ok
EHG0494896__X12__Y42.jpg,0.931346,27.076172,ok
EHG0494896__X15__Y42.jpg,0.841256,23.888920,ok
EHG0494896__X18__Y42.jpg,0.740547,22.338774,ok
EHG0494896__X18__Y45.jpg,0.928914,32.660062,ok
EHG0494896__X1B__Y42.jpg,0.723988,22.248054,ok
EHG0494896__X1B__Y45.jpg,0.909598,31.668940,ok
EHG0494896__X1E__Y45.jpg,0.935969,35.845609,ok
EHG0494896__X21__Y45.jpg,0.828396,26.103462,ok
EHG0494896__X24__Y45.jpg,0.936677,35.896945,ok
EHG0494896__X27__Y45.jpg,0.939515,30.971197,ok
EHG0494896__X2D__Y09.jpg,0.849636,24.218097,ok
EHG0494896__X2D__Y42.jpg,0.889613,24.853058,ok
EHG0494896__X30__Y09.jpg,0.948803,32.823560,ok
EHG0494896__X30__Y3F.jpg,0.776059,22.308012,ok
EHG0494896__X33__Y0C.jpg,0.838632,23.067842,ok
EHG0494896__X33__Y3F.jpg,0.900116,25.527460,ok
EHG0494896__X39__Y39.jpg,0.885059,25.382471,ok
EHG0494896__X3C__Y15.jpg,0.923035,25.995377,ok
EHG0494896__X3C__Y36.jpg,0.888515,24.988865,ok
EHG0494896__X3F__Y1B.jpg,0.896261,25.785542,ok
EHG0494896__X3F__Y1E.jpg,0.799611,22.312194,ok
EHG0494896__X3F__Y21.jpg,0.790076,23.030945,ok
EHG0494896__X3F__Y2D.jpg,0.922280,29.164250,ok
EHG0494896__X3F__Y30.jpg,0.855723,26.346554,ok
EHG0494896__X3F__Y33.jpg,0.933230,35.378635,ok
EHG0494896__X42__Y21.jpg,0.937497,32.311839,ok
EHG0494896__X42__Y24.jpg,0.933680,30.088760,ok
EHG0494896__X42__Y33.jpg,0.914557,30.133774,ok
EHG0494896__X42__Y36.jpg,0.934248,33.565369,ok
EHG0494896__X45__Y33.jpg,0.884587,25.950028,ok
EHG0494906__X0C__Y0C.jpg,0.914413,26.403205,ok
EHG0494906__X12__Y09.jpg,0.948605,28.415808,ok
EHG0494906__X1B__Y06.jpg,0.889666,25.867178,ok
EHG0494906__X21__Y06.jpg,0.873404,23.198586,ok
EHG0494906__X21__Y45.jpg,0.838736,23.473680,ok
EHG0494906__X24__Y06.jpg,0.900115,24.588210,ok
EHG0494906__X24__Y45.jpg,0.794852,23.048435,ok
EHG0494906__X27__Y09.jpg,0.884147,23.128736,ok
EHG0494906__X27__Y45.jpg,0.860707,23.734762,ok
EHG0494906__X2A__Y09.jpg,0.861083,25.236448,ok
EHG0494906__X2D__Y06.jpg,0.897408,28.382353,ok
EHG0494906__X30__Y09.jpg,0.928420,31.364951,ok
EHG0494906__X30__Y0C.jpg,0.933218,27.093199,ok
EHG0494906__X33__Y09.jpg,0.900585,24.360793,ok
EHG0494906__X33__Y0C.jpg,0.943446,28.753641,ok
EHG0494906__X33__Y0F.jpg,0.842948,24.340176,ok
EHG0494906__X33__Y3F.jpg,0.942728,27.425580,ok
EHG0494906__X36__Y0C.jpg,0.877313,23.970600,ok
EHG0494906__X36__Y0F.jpg,0.918309,27.529618,ok
EHG0494906__X36__Y12.jpg,0.834903,24.143345,ok
EHG0494906__X36__Y3C.jpg,0.904220,26.692543,ok
EHG0494906__X39__Y12.jpg,0.885716,25.164184,ok
EHG0494906__X3C__Y18.jpg,0.940391,29.506186,ok
EHG0494906__X3C__Y33.jpg,0.937339,27.839476,ok
EHG0494906__X3F__Y1B.jpg,0.918235,27.783414,ok
EHG0494906__X3F__Y1E.jpg,0.942962,29.846817,ok
EHG0494906__X3F__Y21.jpg,0.919463,25.852290,ok
EHG0494906__X3F__Y24.jpg,0.960098,32.824429,ok
EHG0494906__X3F__Y27.jpg,0.944399,30.054834,ok
EHG0494906__X3F__Y36.jpg,0.914635,24.960190,ok
EHG0494909__X06__Y1E.jpg,0.941755,37.122203,ok
EHG0494909__X06__Y21.jpg,0.921323,35.822868,ok
EHG0494909__X06__Y24.jpg,0.908969,33.968462,ok
EHG0494909__X06__Y27.jpg,0.906045,31.472484,ok
EHG0494909__X06__Y2A.jpg,0.874880,26.719185,ok
EHG0494909__X06__Y2D.jpg,0.899957,30.945904,ok
